time,filtered_data
2020-11-24 06:08:14.004,0.254521886680851
2020-11-24 06:08:14.281,0.3188875760633272
2020-11-24 06:08:14.559,0.32798000570840363
2020-11-24 06:08:14.836,0.35126040543266923
2020-11-24 06:08:15.114,0.392123334
2020-11-24 06:08:15.391,0.43810365300000004
2020-11-24 06:08:15.669,0.44524229800000004
2020-11-24 06:08:15.946,0.45117090400000004
2020-11-24 06:08:16.224,0.455881676
2020-11-24 06:08:16.501,0.4681721480000001
2020-11-24 06:08:16.779,0.473578864
2020-11-24 06:08:17.056,0.48273640799999995
2020-11-24 06:08:17.334,0.48748153099999997
2020-11-24 06:08:17.611,0.465938603
2020-11-24 06:08:17.889,0.47032221500000004
2020-11-24 06:08:18.166,0.47413556600000006
2020-11-24 06:08:18.444,0.4763190010000001
2020-11-24 06:08:18.721,0.4768049100000001
2020-11-24 06:08:18.999,0.4744319269999999
2020-11-24 06:08:19.276,0.485858569
2020-11-24 06:08:19.554,0.4800727429999999
2020-11-24 06:08:19.831,0.46997326600000006
2020-11-24 06:08:20.109,0.468336427
2020-11-24 06:08:20.386,0.47566255599999996
2020-11-24 06:08:20.664,0.46532635899999997
2020-11-24 06:08:20.941,0.45194455599999994
2020-11-24 06:08:21.219,0.44940382100000004
2020-11-24 06:08:21.496,0.436529921
2020-11-24 06:08:21.774,0.44340160100000003
2020-11-24 06:08:22.051,0.430733295
2020-11-24 06:08:22.329,0.42626147799999997
2020-11-24 06:08:22.607,0.43129339499999997
2020-11-24 06:08:22.884,0.43424462999999996
2020-11-24 06:08:23.162,0.43088242800000004
2020-11-24 06:08:23.439,0.44716637800000003
2020-11-24 06:08:23.717,0.44774898300000004
2020-11-24 06:08:23.994,0.449600965
2020-11-24 06:08:24.272,0.443431774
2020-11-24 06:08:24.549,0.4335646090000001
2020-11-24 06:08:24.827,0.42325983699999997
2020-11-24 06:08:25.104,0.4429763350000001
2020-11-24 06:08:25.382,0.43534700300000007
2020-11-24 06:08:25.659,0.42403856500000003
2020-11-24 06:08:25.937,0.451607298
2020-11-24 06:08:26.214,0.449604883
2020-11-24 06:08:26.492,0.472092783
2020-11-24 06:08:26.769,0.47044542400000006
2020-11-24 06:08:27.047,0.48974699
2020-11-24 06:08:27.324,0.49305171299999995
2020-11-24 06:08:27.602,0.498832249
2020-11-24 06:08:27.879,0.495867049
2020-11-24 06:08:28.157,0.508408736
2020-11-24 06:08:28.434,0.506805133
2020-11-24 06:08:28.712,0.4868506610000001
2020-11-24 06:08:28.989,0.484839663
2020-11-24 06:08:29.267,0.4519600360000001
2020-11-24 06:08:29.544,0.44159423999999997
2020-11-24 06:08:29.822,0.444438109
2020-11-24 06:08:30.099,0.44097574100000003
2020-11-24 06:08:30.377,0.441623241
2020-11-24 06:08:30.654,0.42457590399999995
2020-11-24 06:08:30.932,0.400432668
2020-11-24 06:08:31.209,0.41164943899999995
2020-11-24 06:08:31.487,0.407422244
2020-11-24 06:08:31.764,0.397734716
2020-11-24 06:08:32.042,0.413499408
2020-11-24 06:08:32.319,0.421502682
2020-11-24 06:08:32.597,0.415064439
2020-11-24 06:08:32.874,0.417065948
2020-11-24 06:08:33.152,0.42220724800000003
2020-11-24 06:08:33.429,0.43047515199999997
2020-11-24 06:08:33.707,0.4405845460000001
2020-11-24 06:08:33.984,0.430540544
2020-11-24 06:08:34.262,0.443045751
2020-11-24 06:08:34.539,0.451682625
2020-11-24 06:08:34.817,0.45808940699999995
2020-11-24 06:08:35.094,0.4615920439999999
2020-11-24 06:08:35.372,0.447770788
2020-11-24 06:08:35.649,0.4419989990000001
2020-11-24 06:08:35.927,0.43595076000000005
2020-11-24 06:08:36.204,0.44129606500000007
2020-11-24 06:08:36.482,0.451089669
2020-11-24 06:08:36.759,0.4521916160000001
2020-11-24 06:08:37.037,0.431999464
2020-11-24 06:08:37.314,0.43104159100000006
2020-11-24 06:08:37.592,0.42438193099999993
2020-11-24 06:08:37.869,0.434803812
2020-11-24 06:08:38.147,0.44287453699999996
2020-11-24 06:08:38.424,0.44755289100000006
2020-11-24 06:08:38.702,0.452709528
2020-11-24 06:08:38.979,0.452834078
2020-11-24 06:08:39.257,0.4377283
2020-11-24 06:08:39.534,0.44948154299999993
2020-11-24 06:08:39.812,0.4607880939999999
2020-11-24 06:08:40.089,0.46637310000000004
2020-11-24 06:08:40.367,0.47586826000000004
2020-11-24 06:08:40.644,0.462113743
2020-11-24 06:08:40.922,0.45092438
2020-11-24 06:08:41.199,0.44474979699999995
2020-11-24 06:08:41.477,0.43464905299999995
2020-11-24 06:08:41.754,0.4226731029999999
2020-11-24 06:08:42.032,0.42884134299999993
2020-11-24 06:08:42.309,0.40441426599999997
2020-11-24 06:08:42.587,0.392165985
2020-11-24 06:08:42.864,0.38235755200000004
2020-11-24 06:08:43.142,0.374426877
2020-11-24 06:08:43.419,0.40218805600000007
2020-11-24 06:08:43.697,0.410246494
2020-11-24 06:08:43.974,0.43767001145738776
2020-11-24 06:08:44.252,0.47072894297340867
2020-11-24 06:08:44.529,0.7155849445651042
2020-11-24 06:08:44.807,0.47599857359951064
2020-11-24 06:08:45.084,1.2231202704670427
2020-11-24 06:08:45.362,1.4900548811063314
2020-11-24 06:08:45.639,2.35733967020445
2020-11-24 06:08:45.917,1.2785853791777149
2020-11-24 06:08:46.194,0.5625897268431188
2020-11-24 06:08:46.472,0.356611111621414
2020-11-24 06:08:46.749,1.4215524967068829
2020-11-24 06:08:47.027,0.6363522049577764
2020-11-24 06:08:47.304,0.5364868537575631
2020-11-24 06:08:47.582,0.45819134951304136
2020-11-24 06:08:47.859,0.5529009247031462
2020-11-24 06:08:48.137,0.6259225602764579
2020-11-24 06:08:48.414,0.4925471439999999
2020-11-24 06:08:48.692,0.462250642
2020-11-24 06:08:48.969,0.44862806299999997
2020-11-24 06:08:49.247,0.436326305
2020-11-24 06:08:49.524,0.4372691669999999
2020-11-24 06:08:49.802,0.4467211399999999
2020-11-24 06:08:50.079,0.45538523599999997
2020-11-24 06:08:50.357,0.47169797199999997
2020-11-24 06:08:50.634,0.477149192
2020-11-24 06:08:50.912,0.491627142
2020-11-24 06:08:51.189,0.502426437
2020-11-24 06:08:51.467,0.5065183200000001
2020-11-24 06:08:51.744,0.517387891
2020-11-24 06:08:52.022,0.5528304279999999
2020-11-24 06:08:52.299,0.533413837
2020-11-24 06:08:52.577,0.5260398669999999
2020-11-24 06:08:52.854,0.526174472
2020-11-24 06:08:53.132,0.5422523480000001
2020-11-24 06:08:53.409,0.519790293
2020-11-24 06:08:53.687,0.504964436
2020-11-24 06:08:53.964,0.494356278
2020-11-24 06:08:54.242,0.500022251
2020-11-24 06:08:54.519,0.503513906
2020-11-24 06:08:54.797,0.48112151999999997
2020-11-24 06:08:55.074,0.47911873800000004
2020-11-24 06:08:55.352,0.4641071950000001
